codigo_unidade,coef_efeito_unidade,modelo
411803,0.0078290223652468,PPML-FE + Caged feminino pre-corte
411804,-1.6939566388964191,PPML-FE + Caged feminino pre-corte
430601,0.430845947523006,PPML-FE + Caged feminino pre-corte
430602,0.5433935917410727,PPML-FE + Caged feminino pre-corte
430603,0.6038433248622848,PPML-FE + Caged feminino pre-corte
430604,-0.142551437944248,PPML-FE + Caged feminino pre-corte
430605,-0.6865654932923486,PPML-FE + Caged feminino pre-corte
430607,-0.7458985371662046,PPML-FE + Caged feminino pre-corte
430801,0.0856273880415122,PPML-FE + Caged feminino pre-corte
430802,0.2080528525686858,PPML-FE + Caged feminino pre-corte
430803,-0.1310282872104925,PPML-FE + Caged feminino pre-corte
430805,-0.0055586919914312,PPML-FE + Caged feminino pre-corte
430806,0.1336745629233439,PPML-FE + Caged feminino pre-corte
430807,0.014456362038528,PPML-FE + Caged feminino pre-corte
430809,0.5394914605138902,PPML-FE + Caged feminino pre-corte
430810,0.6105423591141252,PPML-FE + Caged feminino pre-corte
430811,0.6416173076371615,PPML-FE + Caged feminino pre-corte
430812,0.0917608804694987,PPML-FE + Caged feminino pre-corte
430813,-0.8472340130234495,PPML-FE + Caged feminino pre-corte
430815,-0.571548090211613,PPML-FE + Caged feminino pre-corte
431601,-0.5009873563580295,PPML-FE + Caged feminino pre-corte
431602,0.4832013970310162,PPML-FE + Caged feminino pre-corte
431603,-0.191368239117197,PPML-FE + Caged feminino pre-corte
431604,-0.2173922230422886,PPML-FE + Caged feminino pre-corte
431605,0.5177534889294624,PPML-FE + Caged feminino pre-corte
431606,-0.7940535286678213,PPML-FE + Caged feminino pre-corte
431607,-1.994022135984528,PPML-FE + Caged feminino pre-corte
431608,-1.1482386638471251,PPML-FE + Caged feminino pre-corte
431801,-1.7954819121198653,PPML-FE + Caged feminino pre-corte
431802,0.4301193480081269,PPML-FE + Caged feminino pre-corte
431803,-1.3625893674920857,PPML-FE + Caged feminino pre-corte
5001,1.253484207646368,PPML-FE + Caged feminino pre-corte
5002,-0.3196208687034506,PPML-FE + Caged feminino pre-corte
5003,0.0258105574008374,PPML-FE + Caged feminino pre-corte
5004,-0.663093599598534,PPML-FE + Caged feminino pre-corte
5005,0.0105690245065416,PPML-FE + Caged feminino pre-corte
5006,1.0716916925465527,PPML-FE + Caged feminino pre-corte
5007,-0.506316998641579,PPML-FE + Caged feminino pre-corte
5008,0.3057121198380447,PPML-FE + Caged feminino pre-corte
5009,0.698752645811918,PPML-FE + Caged feminino pre-corte
5010,1.01117206950694,PPML-FE + Caged feminino pre-corte
5012,0.8714333708304851,PPML-FE + Caged feminino pre-corte
5013,0.6592672281141617,PPML-FE + Caged feminino pre-corte
5014,0.8450113339175402,PPML-FE + Caged feminino pre-corte
5015,1.2141258777880932,PPML-FE + Caged feminino pre-corte
5016,0.831534641086822,PPML-FE + Caged feminino pre-corte
514009,-0.8709176642477341,PPML-FE + Caged feminino pre-corte
514501,-1.048105979654976,PPML-FE + Caged feminino pre-corte
514601,-0.2892928275631478,PPML-FE + Caged feminino pre-corte
514602,1.2027937051554145,PPML-FE + Caged feminino pre-corte
514603,0.2242538740436177,PPML-FE + Caged feminino pre-corte
514604,-0.0363518412002546,PPML-FE + Caged feminino pre-corte
514605,0.2242538740436178,PPML-FE + Caged feminino pre-corte
514606,-0.1503078429468684,PPML-FE + Caged feminino pre-corte
514607,0.1906625137060716,PPML-FE + Caged feminino pre-corte
514608,0.0917608804694987,PPML-FE + Caged feminino pre-corte
514609,0.8539517156073537,PPML-FE + Caged feminino pre-corte
514801,0.4409633464168682,PPML-FE + Caged feminino pre-corte
514802,-0.8498380974168411,PPML-FE + Caged feminino pre-corte
514803,-0.959963186011185,PPML-FE + Caged feminino pre-corte
515015,-0.5346944344594862,PPML-FE + Caged feminino pre-corte
515021,-0.6326447629773766,PPML-FE + Caged feminino pre-corte
515046,-1.1137401569824548,PPML-FE + Caged feminino pre-corte
515053,-1.362589367492086,PPML-FE + Caged feminino pre-corte
515064,-1.954189823803113,PPML-FE + Caged feminino pre-corte
515501,-0.5774929404171557,PPML-FE + Caged feminino pre-corte
515503,-1.0199143216248912,PPML-FE + Caged feminino pre-corte
515601,-0.1940759892854958,PPML-FE + Caged feminino pre-corte
515602,0.977371052348393,PPML-FE + Caged feminino pre-corte
515604,0.6273948184233912,PPML-FE + Caged feminino pre-corte
515605,0.6075029010751629,PPML-FE + Caged feminino pre-corte
515606,0.3593505437368897,PPML-FE + Caged feminino pre-corte
515607,0.6480690083860953,PPML-FE + Caged feminino pre-corte
515608,0.0144563620385279,PPML-FE + Caged feminino pre-corte
515610,-0.5009873563580292,PPML-FE + Caged feminino pre-corte
515611,0.1019006155435255,PPML-FE + Caged feminino pre-corte
515612,-0.1477156959862417,PPML-FE + Caged feminino pre-corte
515613,0.2636453195947535,PPML-FE + Caged feminino pre-corte
515801,0.9054314651855592,PPML-FE + Caged feminino pre-corte
515802,-0.6517239736724332,PPML-FE + Caged feminino pre-corte
515803,-0.4918219568417991,PPML-FE + Caged feminino pre-corte
515804,-0.5139613409196466,PPML-FE + Caged feminino pre-corte
515805,-0.9483908559183516,PPML-FE + Caged feminino pre-corte
515807,-0.1620562304998495,PPML-FE + Caged feminino pre-corte
515808,-0.3813561541743921,PPML-FE + Caged feminino pre-corte
515809,0.7054404800232745,PPML-FE + Caged feminino pre-corte
515810,0.458779631449372,PPML-FE + Caged feminino pre-corte
6001,0.5546626302984744,PPML-FE + Caged feminino pre-corte
6002,0.2263048006725648,PPML-FE + Caged feminino pre-corte
6003,0.9667216169281344,PPML-FE + Caged feminino pre-corte
6004,-0.6144115285335906,PPML-FE + Caged feminino pre-corte
6005,-0.1743400919027234,PPML-FE + Caged feminino pre-corte
6006,0.0507113531193332,PPML-FE + Caged feminino pre-corte
6007,-0.1682085597755868,PPML-FE + Caged feminino pre-corte
6009,0.5120556570629531,PPML-FE + Caged feminino pre-corte
6012,0.3686023560757627,PPML-FE + Caged feminino pre-corte
6013,0.44787086277786,PPML-FE + Caged feminino pre-corte
6015,0.637555439411389,PPML-FE + Caged feminino pre-corte
6016,0.8201640781207744,PPML-FE + Caged feminino pre-corte
6017,0.2628160327982842,PPML-FE + Caged feminino pre-corte
6018,0.3686023560757627,PPML-FE + Caged feminino pre-corte
622202,0.0978570338610775,PPML-FE + Caged feminino pre-corte
622601,0.5778446212906836,PPML-FE + Caged feminino pre-corte
622602,0.3252309187783719,PPML-FE + Caged feminino pre-corte
622603,0.5834729078240618,PPML-FE + Caged feminino pre-corte
622801,0.4293922206847909,PPML-FE + Caged feminino pre-corte
622802,-1.0045876408127568,PPML-FE + Caged feminino pre-corte
622804,0.7374931362270998,PPML-FE + Caged feminino pre-corte
622805,0.4594857289369983,PPML-FE + Caged feminino pre-corte
622810,-0.8789380634455296,PPML-FE + Caged feminino pre-corte
625601,-0.1121127937759673,PPML-FE + Caged feminino pre-corte
625602,-0.0996980321275727,PPML-FE + Caged feminino pre-corte
625603,-0.1846307099015243,PPML-FE + Caged feminino pre-corte
625604,0.7460112975309747,PPML-FE + Caged feminino pre-corte
625605,0.1952682832092629,PPML-FE + Caged feminino pre-corte
625606,0.6960111926131578,PPML-FE + Caged feminino pre-corte
625607,0.7638751723748918,PPML-FE + Caged feminino pre-corte
625608,0.0533249992760673,PPML-FE + Caged feminino pre-corte
625609,-0.2686351517922502,PPML-FE + Caged feminino pre-corte
625610,-0.3748401251554982,PPML-FE + Caged feminino pre-corte
625611,0.8006835729622306,PPML-FE + Caged feminino pre-corte
625612,1.0266219245734625,PPML-FE + Caged feminino pre-corte
625614,0.579724235737979,PPML-FE + Caged feminino pre-corte
625615,0.7870385915119161,PPML-FE + Caged feminino pre-corte
625616,-0.4773294146027571,PPML-FE + Caged feminino pre-corte
625801,-0.2118570320439302,PPML-FE + Caged feminino pre-corte
625802,0.5184191992304106,PPML-FE + Caged feminino pre-corte
625803,0.3130497620563874,PPML-FE + Caged feminino pre-corte
625804,0.4445520627189429,PPML-FE + Caged feminino pre-corte
625807,-1.2023143166587686,PPML-FE + Caged feminino pre-corte
625813,-0.1766050338816488,PPML-FE + Caged feminino pre-corte
625814,-0.1660031780014843,PPML-FE + Caged feminino pre-corte
625815,0.2576186370508785,PPML-FE + Caged feminino pre-corte
625816,0.3276494645116439,PPML-FE + Caged feminino pre-corte
625817,0.4286645647860128,PPML-FE + Caged feminino pre-corte
625818,0.2957432366575963,PPML-FE + Caged feminino pre-corte
625819,0.4580730355150774,PPML-FE + Caged feminino pre-corte
625820,0.5510693791875559,PPML-FE + Caged feminino pre-corte
7001,0.3541547856172701,PPML-FE + Caged feminino pre-corte
7002,0.454477086587343,PPML-FE + Caged feminino pre-corte
7003,1.3209309582178914,PPML-FE + Caged feminino pre-corte
7004,0.3793033343813529,PPML-FE + Caged feminino pre-corte
7007,0.1667361423110598,PPML-FE + Caged feminino pre-corte
7008,-0.0419693755534851,PPML-FE + Caged feminino pre-corte
7010,-0.2509820694603712,PPML-FE + Caged feminino pre-corte
7011,-0.199245956966176,PPML-FE + Caged feminino pre-corte
7013,1.3181515021452226,PPML-FE + Caged feminino pre-corte
7014,1.363054725428222,PPML-FE + Caged feminino pre-corte
7015,0.6097381308507691,PPML-FE + Caged feminino pre-corte
7017,-0.3267485665441659,PPML-FE + Caged feminino pre-corte
7018,0.1264910657604447,PPML-FE + Caged feminino pre-corte
7019,0.4345266334266681,PPML-FE + Caged feminino pre-corte
7020,0.7267520985326137,PPML-FE + Caged feminino pre-corte
7025,0.1623431469030434,PPML-FE + Caged feminino pre-corte
7027,0.6069135281472291,PPML-FE + Caged feminino pre-corte
7034,0.5182541721002455,PPML-FE + Caged feminino pre-corte
7035,0.346852357926684,PPML-FE + Caged feminino pre-corte
7036,1.0243183936663471,PPML-FE + Caged feminino pre-corte
7037,1.1066676946812313,PPML-FE + Caged feminino pre-corte
7038,0.9978510706029848,PPML-FE + Caged feminino pre-corte
7039,0.5182541721002456,PPML-FE + Caged feminino pre-corte
7040,1.5043061685233454,PPML-FE + Caged feminino pre-corte
7041,1.0149457852519412,PPML-FE + Caged feminino pre-corte
7042,1.467824648562909,PPML-FE + Caged feminino pre-corte
7043,0.3320863710018003,PPML-FE + Caged feminino pre-corte
7044,0.724238732899595,PPML-FE + Caged feminino pre-corte
7045,0.1534991855562328,PPML-FE + Caged feminino pre-corte
716601,1.5542662726297365,PPML-FE + Caged feminino pre-corte
716602,0.128775861767424,PPML-FE + Caged feminino pre-corte
716603,1.516455701008424,PPML-FE + Caged feminino pre-corte
716604,0.4651166487350138,PPML-FE + Caged feminino pre-corte
716605,1.169329176777987,PPML-FE + Caged feminino pre-corte
716606,1.0491931308619855,PPML-FE + Caged feminino pre-corte
716607,0.9268981003422522,PPML-FE + Caged feminino pre-corte
716608,1.016154717840322,PPML-FE + Caged feminino pre-corte
716609,1.9089051262146168,PPML-FE + Caged feminino pre-corte
716610,0.5550095280579852,PPML-FE + Caged feminino pre-corte
716611,0.6020085064741129,PPML-FE + Caged feminino pre-corte
716612,0.1149306150691171,PPML-FE + Caged feminino pre-corte
716613,1.3362144446404536,PPML-FE + Caged feminino pre-corte
716614,1.3705908274189929,PPML-FE + Caged feminino pre-corte
716801,0.8274277323033686,PPML-FE + Caged feminino pre-corte
716802,0.4125208316254657,PPML-FE + Caged feminino pre-corte
716803,1.164804712015343,PPML-FE + Caged feminino pre-corte
716804,-0.0055586919914313,PPML-FE + Caged feminino pre-corte
716805,0.8643675323737612,PPML-FE + Caged feminino pre-corte
716806,0.7470709875939685,PPML-FE + Caged feminino pre-corte
716807,0.8890237553693011,PPML-FE + Caged feminino pre-corte
716808,1.191649579378577,PPML-FE + Caged feminino pre-corte
716809,0.7081969756404151,PPML-FE + Caged feminino pre-corte
716813,0.7401628586969636,PPML-FE + Caged feminino pre-corte
716814,0.7804018303001629,PPML-FE + Caged feminino pre-corte
716815,0.592783616525135,PPML-FE + Caged feminino pre-corte
716816,0.6315639638824899,PPML-FE + Caged feminino pre-corte
716818,1.651053950362363,PPML-FE + Caged feminino pre-corte
716819,1.5516631820053994,PPML-FE + Caged feminino pre-corte
716820,1.5230607551763886,PPML-FE + Caged feminino pre-corte
716821,1.4193612017732835,PPML-FE + Caged feminino pre-corte
716822,1.18926963058996,PPML-FE + Caged feminino pre-corte
724601,0.8779338803335696,PPML-FE + Caged feminino pre-corte
724602,0.1952682832092629,PPML-FE + Caged feminino pre-corte
724603,0.597714136823684,PPML-FE + Caged feminino pre-corte
724604,0.1559049520603399,PPML-FE + Caged feminino pre-corte
724605,0.831329734889671,PPML-FE + Caged feminino pre-corte
724606,0.9144319301569844,PPML-FE + Caged feminino pre-corte
724801,0.9496454023993266,PPML-FE + Caged feminino pre-corte
724802,-0.5755074048802995,PPML-FE + Caged feminino pre-corte
724803,0.3040217617409435,PPML-FE + Caged feminino pre-corte
724804,0.999834414016632,PPML-FE + Caged feminino pre-corte
724805,-0.1503078429468675,PPML-FE + Caged feminino pre-corte
724806,0.0628109345511938,PPML-FE + Caged feminino pre-corte
724807,0.8448681528771685,PPML-FE + Caged feminino pre-corte
724808,0.248074224146695,PPML-FE + Caged feminino pre-corte
724809,-0.5423413246274169,PPML-FE + Caged feminino pre-corte
734601,0.1385494153079165,PPML-FE + Caged feminino pre-corte
734602,0.1129370024487693,PPML-FE + Caged feminino pre-corte
734603,-0.2715603014312158,PPML-FE + Caged feminino pre-corte
734801,0.340450611043056,PPML-FE + Caged feminino pre-corte
734802,1.2948114875530097,PPML-FE + Caged feminino pre-corte
734803,-0.1221565895576514,PPML-FE + Caged feminino pre-corte
734804,0.4748951727214369,PPML-FE + Caged feminino pre-corte
734805,0.3040217617409435,PPML-FE + Caged feminino pre-corte
8002,-0.9760242748977304,PPML-FE + Caged feminino pre-corte
8003,0.060501745432337,PPML-FE + Caged feminino pre-corte
8004,0.962761591496051,PPML-FE + Caged feminino pre-corte
8005,0.6292908891011629,PPML-FE + Caged feminino pre-corte
8006,-0.2778801300355158,PPML-FE + Caged feminino pre-corte
8007,1.0823132285831916,PPML-FE + Caged feminino pre-corte
8008,-1.1697309513117438,PPML-FE + Caged feminino pre-corte
8009,1.2001335148926553,PPML-FE + Caged feminino pre-corte
8010,1.2156685929374718,PPML-FE + Caged feminino pre-corte
8011,0.2345337438755403,PPML-FE + Caged feminino pre-corte
8013,0.6538831531788866,PPML-FE + Caged feminino pre-corte
8014,0.2628160327982841,PPML-FE + Caged feminino pre-corte
8015,0.0845690696793938,PPML-FE + Caged feminino pre-corte
8016,1.0716916925465525,PPML-FE + Caged feminino pre-corte
8017,0.6153636040257092,PPML-FE + Caged feminino pre-corte
8018,0.2825414293429581,PPML-FE + Caged feminino pre-corte
8019,0.2138337389897151,PPML-FE + Caged feminino pre-corte
8021,0.3541547856172698,PPML-FE + Caged feminino pre-corte
8022,0.1310430644850142,PPML-FE + Caged feminino pre-corte
8023,0.0408248140785509,PPML-FE + Caged feminino pre-corte
8024,-0.0637768027879617,PPML-FE + Caged feminino pre-corte
8025,-0.9760242748977292,PPML-FE + Caged feminino pre-corte
8027,-0.9896866371391184,PPML-FE + Caged feminino pre-corte
817202,-0.1425514379442481,PPML-FE + Caged feminino pre-corte
817504,0.0056101274985494,PPML-FE + Caged feminino pre-corte
817505,-0.6347468390166828,PPML-FE + Caged feminino pre-corte
817601,0.8999920679295726,PPML-FE + Caged feminino pre-corte
817602,0.5243907508197801,PPML-FE + Caged feminino pre-corte
817603,0.81216210176867,PPML-FE + Caged feminino pre-corte
817604,0.1616239193276374,PPML-FE + Caged feminino pre-corte
817605,0.5715536228106955,PPML-FE + Caged feminino pre-corte
817606,-0.1412645225541409,PPML-FE + Caged feminino pre-corte
817607,0.8949798443358152,PPML-FE + Caged feminino pre-corte
817608,0.7153285319169395,PPML-FE + Caged feminino pre-corte
817609,0.9418297206012588,PPML-FE + Caged feminino pre-corte
817610,0.0825464963012687,PPML-FE + Caged feminino pre-corte
817611,-0.3460311760099862,PPML-FE + Caged feminino pre-corte
817612,0.6976816534539446,PPML-FE + Caged feminino pre-corte
817613,0.3732949483859596,PPML-FE + Caged feminino pre-corte
817614,0.4982527297519634,PPML-FE + Caged feminino pre-corte
817615,-0.0100613294346474,PPML-FE + Caged feminino pre-corte
817616,-0.5935203726875634,PPML-FE + Caged feminino pre-corte
817617,0.5016421507465109,PPML-FE + Caged feminino pre-corte
817618,0.0897205543129286,PPML-FE + Caged feminino pre-corte
817619,0.2721924168391611,PPML-FE + Caged feminino pre-corte
817801,0.4914392595242625,PPML-FE + Caged feminino pre-corte
817802,0.117913611608872,PPML-FE + Caged feminino pre-corte
817803,0.6232082326121814,PPML-FE + Caged feminino pre-corte
817804,0.5747040648954789,PPML-FE + Caged feminino pre-corte
817805,-0.3699807555787822,PPML-FE + Caged feminino pre-corte
817806,0.2304841460315105,PPML-FE + Caged feminino pre-corte
817807,0.130738219002867,PPML-FE + Caged feminino pre-corte
817808,0.7824486027517007,PPML-FE + Caged feminino pre-corte
817809,-0.8498380974168406,PPML-FE + Caged feminino pre-corte
817810,0.1019006155435257,PPML-FE + Caged feminino pre-corte
817814,0.8844179015878283,PPML-FE + Caged feminino pre-corte
817815,0.6550601145250575,PPML-FE + Caged feminino pre-corte
833505,-1.375706033726941,PPML-FE + Caged feminino pre-corte
833601,0.9233521572867596,PPML-FE + Caged feminino pre-corte
833602,0.8871839571474396,PPML-FE + Caged feminino pre-corte
833603,0.8071876073164894,PPML-FE + Caged feminino pre-corte
833801,-0.2271530070083312,PPML-FE + Caged feminino pre-corte
833802,0.5290107841965893,PPML-FE + Caged feminino pre-corte
833803,0.4893861413439292,PPML-FE + Caged feminino pre-corte
833805,0.0067201894405887,PPML-FE + Caged feminino pre-corte
833806,0.7778374635814339,PPML-FE + Caged feminino pre-corte
833807,0.655640508233937,PPML-FE + Caged feminino pre-corte
833808,0.3460000472888884,PPML-FE + Caged feminino pre-corte
833809,0.3372656377431928,PPML-FE + Caged feminino pre-corte
833810,0.3946073736894962,PPML-FE + Caged feminino pre-corte
833811,0.6368988996924814,PPML-FE + Caged feminino pre-corte
9001,-0.3196208687034508,PPML-FE + Caged feminino pre-corte
9002,-0.6630935995985343,PPML-FE + Caged feminino pre-corte
9003,-1.1862711466748337,PPML-FE + Caged feminino pre-corte
9004,-0.0259181186239362,PPML-FE + Caged feminino pre-corte
9007,-1.2030831189158573,PPML-FE + Caged feminino pre-corte
9008,-0.6433392724966269,PPML-FE + Caged feminino pre-corte
9009,0.1754649978230933,PPML-FE + Caged feminino pre-corte
9010,0.1667361423110599,PPML-FE + Caged feminino pre-corte
9011,0.3018872366072219,PPML-FE + Caged feminino pre-corte
9012,0.2096421143583838,PPML-FE + Caged feminino pre-corte
9013,0.5811279640167955,PPML-FE + Caged feminino pre-corte
9014,0.2707526919437282,PPML-FE + Caged feminino pre-corte
9017,0.3095225043948397,PPML-FE + Caged feminino pre-corte
9018,0.1127101989927398,PPML-FE + Caged feminino pre-corte
9019,-0.2643414907342286,PPML-FE + Caged feminino pre-corte
9020,-0.8728623046011696,PPML-FE + Caged feminino pre-corte
9021,0.4740390045938372,PPML-FE + Caged feminino pre-corte
9022,0.2941935309940117,PPML-FE + Caged feminino pre-corte
9023,0.2096421143583838,PPML-FE + Caged feminino pre-corte
9024,0.2628160327982842,PPML-FE + Caged feminino pre-corte
9025,-0.3267485665441659,PPML-FE + Caged feminino pre-corte
9026,0.2263048006725648,PPML-FE + Caged feminino pre-corte
9027,-0.2247824120978896,PPML-FE + Caged feminino pre-corte
9028,0.4804758875806936,PPML-FE + Caged feminino pre-corte
9029,0.3283607271934902,PPML-FE + Caged feminino pre-corte
9030,0.1355745631253105,PPML-FE + Caged feminino pre-corte
9031,0.0105690245065422,PPML-FE + Caged feminino pre-corte
9032,-0.0637768027879616,PPML-FE + Caged feminino pre-corte
9033,-0.4401787216600711,PPML-FE + Caged feminino pre-corte
9034,-0.069303219416559,PPML-FE + Caged feminino pre-corte
9035,-0.4009367220906743,PPML-FE + Caged feminino pre-corte
9036,1.0243183936663474,PPML-FE + Caged feminino pre-corte
9037,-0.7142319109352756,PPML-FE + Caged feminino pre-corte
9038,0.4932272004616711,PPML-FE + Caged feminino pre-corte
9039,0.0457802194217652,PPML-FE + Caged feminino pre-corte
9040,0.518254172100246,PPML-FE + Caged feminino pre-corte
9041,-0.2377972042285133,PPML-FE + Caged feminino pre-corte
9042,-0.7680855119117155,PPML-FE + Caged feminino pre-corte
9043,-0.2847181646333888,PPML-FE + Caged feminino pre-corte
9044,0.6752482950699192,PPML-FE + Caged feminino pre-corte
9045,-0.6049496216068692,PPML-FE + Caged feminino pre-corte
9046,0.4378793456681002,PPML-FE + Caged feminino pre-corte
918601,0.7454810314019102,PPML-FE + Caged feminino pre-corte
918602,0.3732949483859596,PPML-FE + Caged feminino pre-corte
918603,-0.4881791318704153,PPML-FE + Caged feminino pre-corte
918604,-0.7458985371662042,PPML-FE + Caged feminino pre-corte
918605,-0.2160055557140018,PPML-FE + Caged feminino pre-corte
918606,0.5150862111828293,PPML-FE + Caged feminino pre-corte
918607,0.6926618826139782,PPML-FE + Caged feminino pre-corte
918608,0.5217411253420218,PPML-FE + Caged feminino pre-corte
918609,0.1691987497943081,PPML-FE + Caged feminino pre-corte
918610,-0.2892928275631478,PPML-FE + Caged feminino pre-corte
918611,-0.764884085269346,PPML-FE + Caged feminino pre-corte
918613,1.005167767422654,PPML-FE + Caged feminino pre-corte
918614,0.3702129348277571,PPML-FE + Caged feminino pre-corte
918615,-0.1779381896016034,PPML-FE + Caged feminino pre-corte
918616,0.7701046978091375,PPML-FE + Caged feminino pre-corte
918617,1.0246174862221824,PPML-FE + Caged feminino pre-corte
918618,0.625004628579674,PPML-FE + Caged feminino pre-corte
918619,1.0298206968680017,PPML-FE + Caged feminino pre-corte
918620,1.0181761647217344,PPML-FE + Caged feminino pre-corte
918621,0.530326886236989,PPML-FE + Caged feminino pre-corte
918801,0.3211869794189228,PPML-FE + Caged feminino pre-corte
918802,0.3412452735881524,PPML-FE + Caged feminino pre-corte
918803,-0.1660031780014843,PPML-FE + Caged feminino pre-corte
918804,-0.9455184967036936,PPML-FE + Caged feminino pre-corte
918805,0.2472020214365703,PPML-FE + Caged feminino pre-corte
918806,0.7175126716180171,PPML-FE + Caged feminino pre-corte
918807,0.7971638116695849,PPML-FE + Caged feminino pre-corte
918808,0.4714137988070312,PPML-FE + Caged feminino pre-corte
918809,-0.5695742802544982,PPML-FE + Caged feminino pre-corte
918810,0.2772858682625485,PPML-FE + Caged feminino pre-corte
918811,-1.9779004055245195,PPML-FE + Caged feminino pre-corte
918812,-0.287803072187076,PPML-FE + Caged feminino pre-corte
918813,0.1326967380432036,PPML-FE + Caged feminino pre-corte
918814,0.3356693431163439,PPML-FE + Caged feminino pre-corte
918815,0.6416173076371608,PPML-FE + Caged feminino pre-corte
918816,-0.8789380634455295,PPML-FE + Caged feminino pre-corte
918817,0.7716560386514321,PPML-FE + Caged feminino pre-corte
918818,-0.133577556652385,PPML-FE + Caged feminino pre-corte
918819,-1.0935957262676943,PPML-FE + Caged feminino pre-corte
918820,-0.939798316269789,PPML-FE + Caged feminino pre-corte
918821,0.0340792380798602,PPML-FE + Caged feminino pre-corte
918822,0.8086825539020123,PPML-FE + Caged feminino pre-corte
918823,0.2915781605411439,PPML-FE + Caged feminino pre-corte
918824,0.5828491033743768,PPML-FE + Caged feminino pre-corte
918825,0.6026204864306937,PPML-FE + Caged feminino pre-corte
918826,0.7196920547686351,PPML-FE + Caged feminino pre-corte
918827,0.505694363395681,PPML-FE + Caged feminino pre-corte
918828,0.7147817513461309,PPML-FE + Caged feminino pre-corte
918829,-0.3912103258405047,PPML-FE + Caged feminino pre-corte
918830,-0.525217116624849,PPML-FE + Caged feminino pre-corte
918831,0.6876168058373001,PPML-FE + Caged feminino pre-corte
918832,0.9148798352246688,PPML-FE + Caged feminino pre-corte
918833,0.2831956606054308,PPML-FE + Caged feminino pre-corte
918834,0.2401969099584511,PPML-FE + Caged feminino pre-corte
918835,0.7560333326676278,PPML-FE + Caged feminino pre-corte
918836,0.9352696917863578,PPML-FE + Caged feminino pre-corte
918837,0.8601196125209327,PPML-FE + Caged feminino pre-corte
918838,-0.3028012429888032,PPML-FE + Caged feminino pre-corte
918839,-0.4247753815650344,PPML-FE + Caged feminino pre-corte
